code_id,family,n,k,rate,condition,snr_db,decoder,trials,errors,bler,bler_wilson_low,bler_wilson_high,alarm_rate,cap_rate,success_rate,median_components_generated,p90_components_generated,p99_components_generated,mean_components_generated,median_membership_queries,p90_membership_queries,p99_membership_queries,mean_membership_queries,median_latent_queues_touched,p90_latent_queues_touched,p99_latent_queues_touched,mean_latent_queues_touched,median_queue_touch_fraction,p90_queue_touch_fraction,p99_queue_touch_fraction,mean_queue_touch_fraction,median_valid_witnesses,p90_valid_witnesses,p99_valid_witnesses,mean_valid_witnesses,median_unique_candidates,p90_unique_candidates,p99_unique_candidates,mean_unique_candidates,median_complete_marginal_candidates,p90_complete_marginal_candidates,p99_complete_marginal_candidates,mean_complete_marginal_candidates,median_state_word_metric_evals,p90_state_word_metric_evals,p99_state_word_metric_evals,mean_state_word_metric_evals,median_bit_metric_accumulations,p90_bit_metric_accumulations,p99_bit_metric_accumulations,mean_bit_metric_accumulations,median_osd_reprocessings,p90_osd_reprocessings,p99_osd_reprocessings,mean_osd_reprocessings,median_bch_decode_attempts,p90_bch_decode_attempts,p99_bch_decode_attempts,mean_bch_decode_attempts,median_preprocessing_state_metrics,p90_preprocessing_state_metrics,p99_preprocessing_state_metrics,mean_preprocessing_state_metrics,median_wall_seconds,p90_wall_seconds,p99_wall_seconds,mean_wall_seconds,median_first_component_gap,p90_first_component_gap,p99_first_component_gap,mean_first_component_gap
POLAR64_48,polar,64,48,0.75,slip_uniform,8.5,event_state_sweep_polar_scflip,100,1,0.01,0.0017674320641406505,0.054486196178705315,0.95,0.0,1.0,320.0,320.0,320.0,304.25,0.0,0.0,0.0,0.0,63.0,63.0,63.0,59.9,1.0,1.0,1.0,1.0,285.0,292.0,297.02,271.2,285.0,292.0,297.02,271.2,285.0,292.0,297.02,271.2,17645.0,18086.0,18402.260000000002,16775.6,1129280.0,1157504.0,1177744.6400000001,1073638.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,60.85,0.224995878059417,0.25226013280916965,0.28157365077640867,0.21012491894653068,,,,
POLAR64_48,polar,64,48,0.75,slip_uniform,8.5,normal_code_decoder,100,96,0.96,0.9016292856411208,0.9843366960084523,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,320.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008789265528321266,0.012878662126604469,0.01781610785867088,0.009471164665883406,,,,
RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,event_ls_adaptive_l2,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.002,0.0,1.0,37.0,37.0,37.0,37.006,0.0,0.0,0.0,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998031746031746,37.0,37.0,37.0,37.002,37.0,37.0,37.0,37.002,37.0,37.0,37.0,37.002,37.0,37.0,37.0,37.126,2368.0,2368.0,2368.0,2376.064,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.126,0.024319909105543047,0.030119945760816336,0.037060817864257835,0.02409768450446427,5.878292341776614e-08,5.878292341776614e-08,5.878292341776614e-08,5.878292341776614e-08
RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,event_ls_first,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.002,0.0,1.0,37.0,37.0,37.0,37.006,0.0,0.0,0.0,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998031746031746,37.0,37.0,37.0,37.002,37.0,37.0,37.0,37.002,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.126,0.024319909105543047,0.030130324326455595,0.037060817864257835,0.024103114382596685,0.12858657792434514,0.12858657792434514,0.12858657792434514,0.12858657792434514
RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,event_state_sweep_osd,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.002,0.0,1.0,37.0,37.0,37.0,37.592,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.014,1.0,1.0,1.0,0.9982539682539682,37.0,37.0,37.0,37.508,37.0,37.0,37.0,37.508,37.0,37.0,37.0,37.508,37.0,37.0,37.0,69.004,2368.0,2368.0,2368.0,4416.256,37.0,37.0,37.0,37.592,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.126,0.024319909105543047,0.030130324326455595,0.03773987131891772,0.0244429835844785,,,,
RANDOM64_48,random_control,64,48,0.75,no_slip,8.0,normal_code_decoder,500,0,0.0,4.336808689942018e-19,0.007624340461552241,0.0,0.0,1.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02425207948544994,0.03005712985759601,0.03697841764660551,0.02402982191531919,,,,
RANDOM64_48,random_control,64,48,0.75,slip_early,8.0,event_ls_adaptive_l2,100,3,0.03,0.010254524024038925,0.0845193642905276,0.97,0.02,1.0,58.0,250.3,20037.0,676.7,21.0,206.50000000000006,18342.84,592.96,18.0,63.0,63.0,27.41,0.2857142857142857,1.0,1.0,0.46460317460317463,38.0,38.0,40.010000000000005,38.06,38.0,38.0,39.0,37.99,38.0,38.0,39.0,37.99,100.0,100.0,163.0,99.37,6400.0,6400.0,10432.0,6359.68,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,62.11,0.029991850024089217,0.03701651544542983,0.354672709461302,0.04070445439661853,8.79641395190589e-05,0.022723784693303044,0.515887944289398,0.02228895474771911
RANDOM64_48,random_control,64,48,0.75,slip_early,8.0,event_ls_first,100,3,0.03,0.010254524024038925,0.0845193642905276,0.97,0.0,1.0,57.0,183.40000000000003,385.68000000000035,89.11,20.0,142.60000000000005,338.6400000000003,51.37,16.5,63.0,63.0,25.91,0.2857142857142857,1.0,1.0,0.44079365079365085,38.0,38.0,38.0,37.97,38.0,38.0,38.0,37.97,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,62.11,0.029886438918765634,0.036826711730100214,0.03977522622211836,0.0302480241318699,0.0,0.0,0.0,0.0
RANDOM64_48,random_control,64,48,0.75,slip_early,8.0,event_state_sweep_osd,100,69,0.69,0.5937394428051057,0.7722030278762395,0.97,0.0,1.0,333.0,333.0,333.0,324.12,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.79,0.12698412698412698,0.12698412698412698,1.0,0.15317460317460316,280.0,325.0,333.0,271.24,280.0,325.0,333.0,271.24,280.0,325.0,333.0,271.24,15346.0,18181.0,18685.0,14794.12,982144.0,1163584.0,1195840.0,946823.68,333.0,333.0,333.0,324.12,0.0,0.0,0.0,0.0,64.0,64.0,64.0,62.11,0.23116421041777357,0.2651146503165364,0.29265300233382735,0.2263050175725948,,,,
RANDOM64_48,random_control,64,48,0.75,slip_early,8.0,normal_code_decoder,100,100,1.0,0.9630065017930143,1.0,0.0,0.0,1.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02565658651292324,0.03109665324445814,0.03453125446802005,0.02605584734585136,,,,
RANDOM64_48,random_control,64,48,0.75,slip_uniform,8.0,event_ls_adaptive_l2,100,3,0.03,0.010254524024038925,0.0845193642905276,0.96,0.04,1.0,85.0,545.2000000000005,20037.0,1023.2,48.0,492.50000000000057,18434.4,913.73,46.5,63.0,63.0,40.76,0.8095238095238095,1.0,1.0,0.6863492063492064,38.0,38.0,40.010000000000005,38.03,38.0,38.0,38.0,37.96,38.0,38.0,38.0,37.96,100.0,100.0,100.0,97.48,6400.0,6400.0,6400.0,6238.72,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,61.48,0.03011739457724616,0.039436566410586266,0.40536444748169753,0.04648127585183829,8.387172703372414e-05,0.015944921535057333,0.630217312816442,0.024643632803546273
RANDOM64_48,random_control,64,48,0.75,slip_uniform,8.0,event_ls_first,100,3,0.03,0.010254524024038925,0.0845193642905276,0.96,0.0,1.0,84.5,302.6000000000016,2095.790000000027,230.25,47.5,258.6000000000015,1945.5300000000248,184.41,44.0,63.0,63.0,40.02,0.746031746031746,1.0,1.0,0.6746031746031746,38.0,38.0,38.0,37.96,38.0,38.0,38.0,37.96,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,61.48,0.030426675104536116,0.036949819629080595,0.07183997131418485,0.03261645235004835,0.0,0.0,0.0,0.0
RANDOM64_48,random_control,64,48,0.75,slip_uniform,8.0,event_state_sweep_osd,100,87,0.87,0.7901964855992357,0.9224283257275948,0.96,0.0,1.0,333.0,333.0,333.0,321.16,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.72,0.12698412698412698,0.12698412698412698,1.0,0.16190476190476188,278.5,317.1,333.0,269.89,278.5,317.1,333.0,269.89,278.5,317.1,333.0,269.89,15251.5,17683.3,18685.0,14709.07,976096.0,1131731.2,1195840.0,941380.48,333.0,333.0,333.0,321.16,0.0,0.0,0.0,0.0,64.0,64.0,64.0,61.48,0.23082117101876065,0.25994345315266404,0.2743477164488286,0.22231049218331464,,,,
RANDOM64_48,random_control,64,48,0.75,slip_uniform,8.0,normal_code_decoder,100,98,0.98,0.929988209271456,0.9944980324498376,0.0,0.0,1.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,2368.0,2368.0,2368.0,2368.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02538712101522833,0.030361422675196086,0.03830575033556673,0.025890830785501747,,,,
