decoder,decoded_int,success,cap_hit,stop_reason,alarm,trigger_metric,components_generated,membership_queries,latent_hypotheses_available,latent_queues_touched,valid_witnesses,unique_candidates,complete_marginal_candidates,state_word_metric_evals,bit_metric_accumulations,osd_reprocessings,bch_decode_attempts,preprocessing_state_metrics,wall_seconds,first_component_gap,queue_touch_fraction,frame_uid,code_id,family,n,k,rate,condition,snr_db,true_label,transmitted_int,decoded_correct,trigger_threshold
event_state_sweep_polar_scflip,5.525599995701558e+17,True,False,no_alarm_accept_no_slip,False,1.4033511493552335,5,0,1,1,5,5,5,5,320,0,0,1,0.00867849902715534,,1.0,POLAR64_48_no_slip_t48,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,552559999570155747,True,1.7078433390709373
normal_code_decoder,2.360377611848892e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007798162056133151,,1.0,POLAR64_48_no_slip_t49,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2360377611848891847,True,1.7078433390709373
event_ls_first,2.360377611848892e+18,True,False,no_alarm_accept_no_slip,False,1.2667585412809528,5,0,1,1,5,5,5,5,320,0,0,1,0.00783321401104331,,1.0,POLAR64_48_no_slip_t49,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2360377611848891847,True,1.7078433390709373
event_ls_adaptive_l2,2.360377611848892e+18,True,False,no_alarm_accept_no_slip,False,1.2667585412809528,5,0,1,1,5,5,5,5,320,0,0,1,0.00783321401104331,,1.0,POLAR64_48_no_slip_t49,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2360377611848891847,True,1.7078433390709373
event_state_sweep_osd,2.360377611848892e+18,True,False,no_alarm_accept_no_slip,False,1.2667585412809528,5,0,1,1,5,5,5,5,320,0,0,1,0.00783321401104331,,1.0,POLAR64_48_no_slip_t49,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2360377611848891847,True,1.7078433390709373
event_state_sweep_polar_scflip,2.360377611848892e+18,True,False,no_alarm_accept_no_slip,False,1.2667585412809528,5,0,1,1,5,5,5,5,320,0,0,1,0.00783321401104331,,1.0,POLAR64_48_no_slip_t49,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2360377611848891847,True,1.7078433390709373
normal_code_decoder,1.5403614455467035e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007934594992548227,,1.0,POLAR64_48_no_slip_t50,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15403614455467035026,True,1.7078433390709373
event_ls_first,1.5403614455467035e+19,True,False,no_alarm_accept_no_slip,False,1.0198610705445157,5,0,1,1,5,5,5,5,320,0,0,1,0.007961571915075183,,1.0,POLAR64_48_no_slip_t50,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15403614455467035026,True,1.7078433390709373
event_ls_adaptive_l2,1.5403614455467035e+19,True,False,no_alarm_accept_no_slip,False,1.0198610705445157,5,0,1,1,5,5,5,5,320,0,0,1,0.007961571915075183,,1.0,POLAR64_48_no_slip_t50,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15403614455467035026,True,1.7078433390709373
event_state_sweep_osd,1.5403614455467035e+19,True,False,no_alarm_accept_no_slip,False,1.0198610705445157,5,0,1,1,5,5,5,5,320,0,0,1,0.007961571915075183,,1.0,POLAR64_48_no_slip_t50,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15403614455467035026,True,1.7078433390709373
event_state_sweep_polar_scflip,1.5403614455467035e+19,True,False,no_alarm_accept_no_slip,False,1.0198610705445157,5,0,1,1,5,5,5,5,320,0,0,1,0.007961571915075183,,1.0,POLAR64_48_no_slip_t50,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15403614455467035026,True,1.7078433390709373
normal_code_decoder,1.2735712480927214e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010338159976527095,,1.0,POLAR64_48_no_slip_t51,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12735712480927212737,True,1.7078433390709373
event_ls_first,1.2735712480927214e+19,True,False,no_alarm_accept_no_slip,False,1.0903593504928368,5,0,1,1,5,5,5,5,320,0,0,1,0.01038130500819534,,1.0,POLAR64_48_no_slip_t51,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12735712480927212737,True,1.7078433390709373
event_ls_adaptive_l2,1.2735712480927214e+19,True,False,no_alarm_accept_no_slip,False,1.0903593504928368,5,0,1,1,5,5,5,5,320,0,0,1,0.01038130500819534,,1.0,POLAR64_48_no_slip_t51,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12735712480927212737,True,1.7078433390709373
event_state_sweep_osd,1.2735712480927214e+19,True,False,no_alarm_accept_no_slip,False,1.0903593504928368,5,0,1,1,5,5,5,5,320,0,0,1,0.01038130500819534,,1.0,POLAR64_48_no_slip_t51,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12735712480927212737,True,1.7078433390709373
event_state_sweep_polar_scflip,1.2735712480927214e+19,True,False,no_alarm_accept_no_slip,False,1.0903593504928368,5,0,1,1,5,5,5,5,320,0,0,1,0.01038130500819534,,1.0,POLAR64_48_no_slip_t51,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12735712480927212737,True,1.7078433390709373
normal_code_decoder,1.926877383715514e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.008974739001132548,,1.0,POLAR64_48_no_slip_t52,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1926877383715514004,True,1.7078433390709373
event_ls_first,1.926877383715514e+18,True,False,no_alarm_accept_no_slip,False,1.268152640287181,5,0,1,1,5,5,5,5,320,0,0,1,0.009048974956385791,,1.0,POLAR64_48_no_slip_t52,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1926877383715514004,True,1.7078433390709373
event_ls_adaptive_l2,1.926877383715514e+18,True,False,no_alarm_accept_no_slip,False,1.268152640287181,5,0,1,1,5,5,5,5,320,0,0,1,0.009048974956385791,,1.0,POLAR64_48_no_slip_t52,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1926877383715514004,True,1.7078433390709373
event_state_sweep_osd,1.926877383715514e+18,True,False,no_alarm_accept_no_slip,False,1.268152640287181,5,0,1,1,5,5,5,5,320,0,0,1,0.009048974956385791,,1.0,POLAR64_48_no_slip_t52,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1926877383715514004,True,1.7078433390709373
event_state_sweep_polar_scflip,1.926877383715514e+18,True,False,no_alarm_accept_no_slip,False,1.268152640287181,5,0,1,1,5,5,5,5,320,0,0,1,0.009048974956385791,,1.0,POLAR64_48_no_slip_t52,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1926877383715514004,True,1.7078433390709373
normal_code_decoder,1.2505263400496146e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007669929065741599,,1.0,POLAR64_48_no_slip_t53,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12505263400496147055,True,1.7078433390709373
event_ls_first,1.2505263400496146e+19,True,False,no_alarm_accept_no_slip,False,0.8974823760518512,5,0,1,1,5,5,5,5,320,0,0,1,0.007706666132435203,,1.0,POLAR64_48_no_slip_t53,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12505263400496147055,True,1.7078433390709373
event_ls_adaptive_l2,1.2505263400496146e+19,True,False,no_alarm_accept_no_slip,False,0.8974823760518512,5,0,1,1,5,5,5,5,320,0,0,1,0.007706666132435203,,1.0,POLAR64_48_no_slip_t53,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12505263400496147055,True,1.7078433390709373
event_state_sweep_osd,1.2505263400496146e+19,True,False,no_alarm_accept_no_slip,False,0.8974823760518512,5,0,1,1,5,5,5,5,320,0,0,1,0.007706666132435203,,1.0,POLAR64_48_no_slip_t53,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12505263400496147055,True,1.7078433390709373
event_state_sweep_polar_scflip,1.2505263400496146e+19,True,False,no_alarm_accept_no_slip,False,0.8974823760518512,5,0,1,1,5,5,5,5,320,0,0,1,0.007706666132435203,,1.0,POLAR64_48_no_slip_t53,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,12505263400496147055,True,1.7078433390709373
normal_code_decoder,8.038024258272476e+17,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010812102002091706,,1.0,POLAR64_48_no_slip_t54,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,803802425827247566,True,1.7078433390709373
event_ls_first,8.038024258272476e+17,True,False,no_alarm_accept_no_slip,False,1.0340655556775582,5,0,1,1,5,5,5,5,320,0,0,1,0.010846841963939369,,1.0,POLAR64_48_no_slip_t54,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,803802425827247566,True,1.7078433390709373
event_ls_adaptive_l2,8.038024258272476e+17,True,False,no_alarm_accept_no_slip,False,1.0340655556775582,5,0,1,1,5,5,5,5,320,0,0,1,0.010846841963939369,,1.0,POLAR64_48_no_slip_t54,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,803802425827247566,True,1.7078433390709373
event_state_sweep_osd,8.038024258272476e+17,True,False,no_alarm_accept_no_slip,False,1.0340655556775582,5,0,1,1,5,5,5,5,320,0,0,1,0.010846841963939369,,1.0,POLAR64_48_no_slip_t54,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,803802425827247566,True,1.7078433390709373
event_state_sweep_polar_scflip,8.038024258272476e+17,True,False,no_alarm_accept_no_slip,False,1.0340655556775582,5,0,1,1,5,5,5,5,320,0,0,1,0.010846841963939369,,1.0,POLAR64_48_no_slip_t54,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,803802425827247566,True,1.7078433390709373
normal_code_decoder,1.5191736553607911e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010386361042037606,,1.0,POLAR64_48_no_slip_t55,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15191736553607911106,True,1.7078433390709373
event_ls_first,1.5191736553607911e+19,True,False,no_alarm_accept_no_slip,False,0.9551407812301793,5,0,1,1,5,5,5,5,320,0,0,1,0.01042736112140119,,1.0,POLAR64_48_no_slip_t55,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15191736553607911106,True,1.7078433390709373
event_ls_adaptive_l2,1.5191736553607911e+19,True,False,no_alarm_accept_no_slip,False,0.9551407812301793,5,0,1,1,5,5,5,5,320,0,0,1,0.01042736112140119,,1.0,POLAR64_48_no_slip_t55,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15191736553607911106,True,1.7078433390709373
event_state_sweep_osd,1.5191736553607911e+19,True,False,no_alarm_accept_no_slip,False,0.9551407812301793,5,0,1,1,5,5,5,5,320,0,0,1,0.01042736112140119,,1.0,POLAR64_48_no_slip_t55,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15191736553607911106,True,1.7078433390709373
event_state_sweep_polar_scflip,1.5191736553607911e+19,True,False,no_alarm_accept_no_slip,False,0.9551407812301793,5,0,1,1,5,5,5,5,320,0,0,1,0.01042736112140119,,1.0,POLAR64_48_no_slip_t55,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15191736553607911106,True,1.7078433390709373
normal_code_decoder,5.622017859092293e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010098777012899518,,1.0,POLAR64_48_no_slip_t56,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,5622017859092292494,True,1.7078433390709373
event_ls_first,5.622017859092293e+18,True,False,no_alarm_accept_no_slip,False,1.0898407163547814,5,0,1,1,5,5,5,5,320,0,0,1,0.010137783014215529,,1.0,POLAR64_48_no_slip_t56,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,5622017859092292494,True,1.7078433390709373
event_ls_adaptive_l2,5.622017859092293e+18,True,False,no_alarm_accept_no_slip,False,1.0898407163547814,5,0,1,1,5,5,5,5,320,0,0,1,0.010137783014215529,,1.0,POLAR64_48_no_slip_t56,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,5622017859092292494,True,1.7078433390709373
event_state_sweep_osd,5.622017859092293e+18,True,False,no_alarm_accept_no_slip,False,1.0898407163547814,5,0,1,1,5,5,5,5,320,0,0,1,0.010137783014215529,,1.0,POLAR64_48_no_slip_t56,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,5622017859092292494,True,1.7078433390709373
event_state_sweep_polar_scflip,5.622017859092293e+18,True,False,no_alarm_accept_no_slip,False,1.0898407163547814,5,0,1,1,5,5,5,5,320,0,0,1,0.010137783014215529,,1.0,POLAR64_48_no_slip_t56,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,5622017859092292494,True,1.7078433390709373
normal_code_decoder,1.0120196538774004e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007594126043841243,,1.0,POLAR64_48_no_slip_t57,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10120196538774003829,True,1.7078433390709373
event_ls_first,1.0120196538774004e+19,True,False,no_alarm_accept_no_slip,False,0.872083892487813,5,0,1,1,5,5,5,5,320,0,0,1,0.007626159000210464,,1.0,POLAR64_48_no_slip_t57,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10120196538774003829,True,1.7078433390709373
event_ls_adaptive_l2,1.0120196538774004e+19,True,False,no_alarm_accept_no_slip,False,0.872083892487813,5,0,1,1,5,5,5,5,320,0,0,1,0.007626159000210464,,1.0,POLAR64_48_no_slip_t57,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10120196538774003829,True,1.7078433390709373
event_state_sweep_osd,1.0120196538774004e+19,True,False,no_alarm_accept_no_slip,False,0.872083892487813,5,0,1,1,5,5,5,5,320,0,0,1,0.007626159000210464,,1.0,POLAR64_48_no_slip_t57,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10120196538774003829,True,1.7078433390709373
event_state_sweep_polar_scflip,1.0120196538774004e+19,True,False,no_alarm_accept_no_slip,False,0.872083892487813,5,0,1,1,5,5,5,5,320,0,0,1,0.007626159000210464,,1.0,POLAR64_48_no_slip_t57,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10120196538774003829,True,1.7078433390709373
normal_code_decoder,1.141550842944945e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007468035095371306,,1.0,POLAR64_48_no_slip_t58,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,11415508429449449314,True,1.7078433390709373
event_ls_first,1.141550842944945e+19,True,False,no_alarm_accept_no_slip,False,1.125855567926646,5,0,1,1,5,5,5,5,320,0,0,1,0.007499469094909728,,1.0,POLAR64_48_no_slip_t58,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,11415508429449449314,True,1.7078433390709373
event_ls_adaptive_l2,1.141550842944945e+19,True,False,no_alarm_accept_no_slip,False,1.125855567926646,5,0,1,1,5,5,5,5,320,0,0,1,0.007499469094909728,,1.0,POLAR64_48_no_slip_t58,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,11415508429449449314,True,1.7078433390709373
event_state_sweep_osd,1.141550842944945e+19,True,False,no_alarm_accept_no_slip,False,1.125855567926646,5,0,1,1,5,5,5,5,320,0,0,1,0.007499469094909728,,1.0,POLAR64_48_no_slip_t58,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,11415508429449449314,True,1.7078433390709373
event_state_sweep_polar_scflip,1.141550842944945e+19,True,False,no_alarm_accept_no_slip,False,1.125855567926646,5,0,1,1,5,5,5,5,320,0,0,1,0.007499469094909728,,1.0,POLAR64_48_no_slip_t58,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,11415508429449449314,True,1.7078433390709373
normal_code_decoder,1.5857817544369488e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.008340953034348786,,1.0,POLAR64_48_no_slip_t59,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15857817544369487114,True,1.7078433390709373
event_ls_first,1.5857817544369488e+19,True,False,no_alarm_accept_no_slip,False,0.8704003184044341,5,0,1,1,5,5,5,5,320,0,0,1,0.008370565017685294,,1.0,POLAR64_48_no_slip_t59,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15857817544369487114,True,1.7078433390709373
event_ls_adaptive_l2,1.5857817544369488e+19,True,False,no_alarm_accept_no_slip,False,0.8704003184044341,5,0,1,1,5,5,5,5,320,0,0,1,0.008370565017685294,,1.0,POLAR64_48_no_slip_t59,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15857817544369487114,True,1.7078433390709373
event_state_sweep_osd,1.5857817544369488e+19,True,False,no_alarm_accept_no_slip,False,0.8704003184044341,5,0,1,1,5,5,5,5,320,0,0,1,0.008370565017685294,,1.0,POLAR64_48_no_slip_t59,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15857817544369487114,True,1.7078433390709373
event_state_sweep_polar_scflip,1.5857817544369488e+19,True,False,no_alarm_accept_no_slip,False,0.8704003184044341,5,0,1,1,5,5,5,5,320,0,0,1,0.008370565017685294,,1.0,POLAR64_48_no_slip_t59,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,15857817544369487114,True,1.7078433390709373
normal_code_decoder,1.3992239058615237e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.012723139952868223,,1.0,POLAR64_48_no_slip_t60,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1399223905861523754,True,1.7078433390709373
event_ls_first,1.3992239058615237e+18,True,False,no_alarm_accept_no_slip,False,1.147663339562904,5,0,1,1,5,5,5,5,320,0,0,1,0.012761903926730156,,1.0,POLAR64_48_no_slip_t60,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1399223905861523754,True,1.7078433390709373
event_ls_adaptive_l2,1.3992239058615237e+18,True,False,no_alarm_accept_no_slip,False,1.147663339562904,5,0,1,1,5,5,5,5,320,0,0,1,0.012761903926730156,,1.0,POLAR64_48_no_slip_t60,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1399223905861523754,True,1.7078433390709373
event_state_sweep_osd,1.3992239058615237e+18,True,False,no_alarm_accept_no_slip,False,1.147663339562904,5,0,1,1,5,5,5,5,320,0,0,1,0.012761903926730156,,1.0,POLAR64_48_no_slip_t60,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1399223905861523754,True,1.7078433390709373
event_state_sweep_polar_scflip,1.3992239058615237e+18,True,False,no_alarm_accept_no_slip,False,1.147663339562904,5,0,1,1,5,5,5,5,320,0,0,1,0.012761903926730156,,1.0,POLAR64_48_no_slip_t60,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,1399223905861523754,True,1.7078433390709373
normal_code_decoder,3.0907546457102223e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.007965969969518483,,1.0,POLAR64_48_no_slip_t61,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,3090754645710222315,True,1.7078433390709373
event_ls_first,3.0907546457102223e+18,True,False,no_alarm_accept_no_slip,False,1.1578715400513964,5,0,1,1,5,5,5,5,320,0,0,1,0.008021106012165546,,1.0,POLAR64_48_no_slip_t61,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,3090754645710222315,True,1.7078433390709373
event_ls_adaptive_l2,3.0907546457102223e+18,True,False,no_alarm_accept_no_slip,False,1.1578715400513964,5,0,1,1,5,5,5,5,320,0,0,1,0.008021106012165546,,1.0,POLAR64_48_no_slip_t61,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,3090754645710222315,True,1.7078433390709373
event_state_sweep_osd,3.0907546457102223e+18,True,False,no_alarm_accept_no_slip,False,1.1578715400513964,5,0,1,1,5,5,5,5,320,0,0,1,0.008021106012165546,,1.0,POLAR64_48_no_slip_t61,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,3090754645710222315,True,1.7078433390709373
event_state_sweep_polar_scflip,3.0907546457102223e+18,True,False,no_alarm_accept_no_slip,False,1.1578715400513964,5,0,1,1,5,5,5,5,320,0,0,1,0.008021106012165546,,1.0,POLAR64_48_no_slip_t61,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,3090754645710222315,True,1.7078433390709373
normal_code_decoder,1.098006666151644e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.008649340947158635,,1.0,POLAR64_48_no_slip_t62,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10980066661516439270,True,1.7078433390709373
event_ls_first,1.098006666151644e+19,True,False,no_alarm_accept_no_slip,False,0.7921334177315225,5,0,1,1,5,5,5,5,320,0,0,1,0.008678968995809555,,1.0,POLAR64_48_no_slip_t62,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10980066661516439270,True,1.7078433390709373
event_ls_adaptive_l2,1.098006666151644e+19,True,False,no_alarm_accept_no_slip,False,0.7921334177315225,5,0,1,1,5,5,5,5,320,0,0,1,0.008678968995809555,,1.0,POLAR64_48_no_slip_t62,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10980066661516439270,True,1.7078433390709373
event_state_sweep_osd,1.098006666151644e+19,True,False,no_alarm_accept_no_slip,False,0.7921334177315225,5,0,1,1,5,5,5,5,320,0,0,1,0.008678968995809555,,1.0,POLAR64_48_no_slip_t62,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10980066661516439270,True,1.7078433390709373
event_state_sweep_polar_scflip,1.098006666151644e+19,True,False,no_alarm_accept_no_slip,False,0.7921334177315225,5,0,1,1,5,5,5,5,320,0,0,1,0.008678968995809555,,1.0,POLAR64_48_no_slip_t62,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,10980066661516439270,True,1.7078433390709373
normal_code_decoder,9.198251472373643e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010367654031142592,,1.0,POLAR64_48_no_slip_t63,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,9198251472373643430,True,1.7078433390709373
event_ls_first,9.198251472373643e+18,True,False,no_alarm_accept_no_slip,False,1.2435654364312096,5,0,1,1,5,5,5,5,320,0,0,1,0.010415084077976644,,1.0,POLAR64_48_no_slip_t63,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,9198251472373643430,True,1.7078433390709373
event_ls_adaptive_l2,9.198251472373643e+18,True,False,no_alarm_accept_no_slip,False,1.2435654364312096,5,0,1,1,5,5,5,5,320,0,0,1,0.010415084077976644,,1.0,POLAR64_48_no_slip_t63,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,9198251472373643430,True,1.7078433390709373
event_state_sweep_osd,9.198251472373643e+18,True,False,no_alarm_accept_no_slip,False,1.2435654364312096,5,0,1,1,5,5,5,5,320,0,0,1,0.010415084077976644,,1.0,POLAR64_48_no_slip_t63,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,9198251472373643430,True,1.7078433390709373
event_state_sweep_polar_scflip,9.198251472373643e+18,True,False,no_alarm_accept_no_slip,False,1.2435654364312096,5,0,1,1,5,5,5,5,320,0,0,1,0.010415084077976644,,1.0,POLAR64_48_no_slip_t63,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,9198251472373643430,True,1.7078433390709373
normal_code_decoder,1.453843663774356e+19,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.01057799207046628,,1.0,POLAR64_48_no_slip_t64,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,14538436637743560905,True,1.7078433390709373
event_ls_first,1.453843663774356e+19,True,False,no_alarm_accept_no_slip,False,1.250977257062055,5,0,1,1,5,5,5,5,320,0,0,1,0.010615219012834132,,1.0,POLAR64_48_no_slip_t64,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,14538436637743560905,True,1.7078433390709373
event_ls_adaptive_l2,1.453843663774356e+19,True,False,no_alarm_accept_no_slip,False,1.250977257062055,5,0,1,1,5,5,5,5,320,0,0,1,0.010615219012834132,,1.0,POLAR64_48_no_slip_t64,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,14538436637743560905,True,1.7078433390709373
event_state_sweep_osd,1.453843663774356e+19,True,False,no_alarm_accept_no_slip,False,1.250977257062055,5,0,1,1,5,5,5,5,320,0,0,1,0.010615219012834132,,1.0,POLAR64_48_no_slip_t64,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,14538436637743560905,True,1.7078433390709373
event_state_sweep_polar_scflip,1.453843663774356e+19,True,False,no_alarm_accept_no_slip,False,1.250977257062055,5,0,1,1,5,5,5,5,320,0,0,1,0.010615219012834132,,1.0,POLAR64_48_no_slip_t64,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,14538436637743560905,True,1.7078433390709373
normal_code_decoder,2.8190898120669624e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.010639018029905856,,1.0,POLAR64_48_no_slip_t65,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2819089812066962411,True,1.7078433390709373
event_ls_first,2.8190898120669624e+18,True,False,no_alarm_accept_no_slip,False,1.2041996940438884,5,0,1,1,5,5,5,5,320,0,0,1,0.010688344133086503,,1.0,POLAR64_48_no_slip_t65,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2819089812066962411,True,1.7078433390709373
event_ls_adaptive_l2,2.8190898120669624e+18,True,False,no_alarm_accept_no_slip,False,1.2041996940438884,5,0,1,1,5,5,5,5,320,0,0,1,0.010688344133086503,,1.0,POLAR64_48_no_slip_t65,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2819089812066962411,True,1.7078433390709373
event_state_sweep_osd,2.8190898120669624e+18,True,False,no_alarm_accept_no_slip,False,1.2041996940438884,5,0,1,1,5,5,5,5,320,0,0,1,0.010688344133086503,,1.0,POLAR64_48_no_slip_t65,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2819089812066962411,True,1.7078433390709373
event_state_sweep_polar_scflip,2.8190898120669624e+18,True,False,no_alarm_accept_no_slip,False,1.2041996940438884,5,0,1,1,5,5,5,5,320,0,0,1,0.010688344133086503,,1.0,POLAR64_48_no_slip_t65,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,2819089812066962411,True,1.7078433390709373
normal_code_decoder,7.2980585376564e+18,True,False,best_marginal_polar_scflip_candidate,False,,5,0,1,1,5,5,5,5,320,0,0,1,0.008621626999229193,,1.0,POLAR64_48_no_slip_t66,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,7298058537656399710,True,1.7078433390709373
event_ls_first,7.2980585376564e+18,True,False,no_alarm_accept_no_slip,False,1.0331341034760297,5,0,1,1,5,5,5,5,320,0,0,1,0.008648768998682499,,1.0,POLAR64_48_no_slip_t66,POLAR64_48,polar,64,48,0.75,no_slip,8.5,no_slip,7298058537656399710,True,1.7078433390709373
