n,symbols,apparent_hamming_weight,apparent_error_fraction,hard_grand_log2_rank_lower_bound,latent_family_size,latent_family_log2_size,log2_coordinate_separation_lower_bound,case_id,family,k,rate,code_replicate,trial_id,location_label,location_fraction,tau,direction
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,0,396,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,0,397,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,0,398,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,0,399,late,0.85,54,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,400,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,401,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,402,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,403,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,404,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,405,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,406,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,407,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,408,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,409,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,410,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,411,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,412,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,413,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,414,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,415,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,416,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,417,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,418,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,0,419,middle,0.5,32,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,420,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,421,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,422,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,423,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,424,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,425,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,426,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,427,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,428,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,429,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,430,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,431,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,432,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,433,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,434,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,435,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,436,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,437,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,438,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,1,439,early,0.15,10,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,440,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,441,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,442,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,443,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,444,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,445,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,446,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,447,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,448,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,449,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,450,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,451,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,452,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,453,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,454,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,455,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,456,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,457,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,458,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,1,459,late,0.85,54,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,460,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,461,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,462,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,463,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,464,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,465,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,466,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,467,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,468,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,469,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,470,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,471,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,472,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,473,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,474,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,475,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,476,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,477,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,478,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,1,479,middle,0.5,32,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,480,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,481,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,482,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,483,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,484,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,485,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,486,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,487,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,488,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,489,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,490,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,491,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,492,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,493,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,494,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,495,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,496,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,497,early,0.15,10,3
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,498,early,0.15,10,1
128,64,54,0.421875,123.0116967458599,127,6.9886846867721655,116.02301205908773,R128_SPARSE,sparse,112,0.875,2,499,early,0.15,10,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,500,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,501,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,502,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,503,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,504,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,505,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,506,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,507,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,508,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,509,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,510,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,511,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,512,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,513,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,514,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,515,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,516,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,517,late,0.85,54,3
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,518,late,0.85,54,1
128,64,10,0.078125,44.227193307148205,127,6.9886846867721655,37.23850862037604,R128_SPARSE,sparse,112,0.875,2,519,late,0.85,54,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,520,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,521,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,522,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,523,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,524,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,525,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,526,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,527,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,528,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,529,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,530,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,531,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,532,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,533,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,534,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,535,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,536,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,537,middle,0.5,32,3
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,538,middle,0.5,32,1
128,64,32,0.25,99.15784121278124,127,6.9886846867721655,92.16915652600908,R128_SPARSE,sparse,112,0.875,2,539,middle,0.5,32,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,540,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,541,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,542,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,543,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,544,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,545,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,546,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,547,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,548,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,549,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,550,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,551,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,552,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,553,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,0,554,early,0.15,19,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,555,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,556,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,557,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,558,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,559,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,560,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,561,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,562,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,563,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,564,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,565,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,566,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,567,late,0.85,109,1
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,568,late,0.85,109,3
256,128,19,0.07421875,90.72229010238235,255,7.994353436858858,82.72793666552349,R256_SPARSE,sparse,224,0.875,0,569,late,0.85,109,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,570,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,571,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,572,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,573,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,574,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,575,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,576,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,577,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,578,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,579,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,580,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,581,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,582,middle,0.5,64,3
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,583,middle,0.5,64,1
256,128,64,0.25,202.5342308451927,255,7.994353436858858,194.53987740833384,R256_SPARSE,sparse,224,0.875,0,584,middle,0.5,64,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,585,early,0.15,19,3
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,586,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,587,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,588,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,589,early,0.15,19,1
256,128,109,0.42578125,248.90491075182834,255,7.994353436858858,240.91055731496948,R256_SPARSE,sparse,224,0.875,1,590,early,0.15,19,3
