experiment,config_id,trial_uid,n,k,rate,family,snr_db,transmitted_int,decoder,decoded_int,decoded_correct,true_slip_prob,model_slip_prob,forced_location_fraction,two_slip_fraction,assumed_noise_offset_db,true_state_label,model_contains_true_path,state_hypothesis_count,code_replicate,trial_index,success,certified,certificate_margin_log,stop_reason,membership_queries,residual_patterns_generated,latent_hypotheses_available,latent_queues_touched,valid_witnesses,unique_codewords_seen,complete_marginal_scores,state_codeword_likelihoods,cap_hit,wall_seconds,winner_partial_logscore,oracle_first_seen_query,certificate_query_overhead,queue_touch_fraction
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t9,32,24,0.75,sparse,7.0,3322936091,lsgrand_certified,3322936091.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,9,True,True,0.6648192645985525,strict_unseen_codeword_certificate,128,128,31,31,2,2,0,128,False,0.0016191719332709908,-8.61570309552486,7.0,18.285714285714285,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t9,32,24,0.75,sparse,7.0,3322936091,lsgrand_first_valid,3322936091.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,9,True,False,,first_valid_witness,7,7,31,6,1,1,0,7,False,0.0006412339862436056,-8.61570309552486,,,0.1935483870967742
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t9,32,24,0.75,sparse,7.0,3322936091,per_state_grand_sweep,3322936091.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,9,True,False,,best_fixed_state_codeword,6354,6354,31,31,16,12,0,6354,True,0.03242971294093877,-8.61570309552486,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t9,32,24,0.75,sparse,7.0,3322936091,plain_reliability_grand,3341146525.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,9,True,False,,first_valid_witness,1850,1850,1,1,1,1,0,1850,False,0.010593406041152775,-28.48194754861557,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t9,32,24,0.75,sparse,7.0,3322936091,latent_osd_order2,3322936091.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,9,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,985,985,30535,False,0.29847680090460926,-8.615697990210432,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t10,32,24,0.75,sparse,7.0,3601111350,lsgrand_certified,3601111350.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,10,True,True,0.3287094282598435,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0012253540335223079,-9.990457627272184,8.0,8.0,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t10,32,24,0.75,sparse,7.0,3601111350,lsgrand_first_valid,3601111350.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,10,True,False,,first_valid_witness,8,8,31,7,1,1,0,8,False,0.0005833579925820231,-9.990457627272184,,,0.22580645161290322
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t10,32,24,0.75,sparse,7.0,3601111350,per_state_grand_sweep,3601111350.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,10,True,False,,best_fixed_state_codeword,6823,6823,31,31,16,12,0,6823,True,0.03522898396477103,-9.990457627272184,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t10,32,24,0.75,sparse,7.0,3601111350,plain_reliability_grand,4161545068.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,10,True,False,,first_valid_witness,1835,1835,1,1,1,1,0,1835,False,0.010691116098314524,-30.110145725682898,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t10,32,24,0.75,sparse,7.0,3601111350,latent_osd_order2,3601111350.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,10,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,853,853,26443,False,0.2718451520195231,-9.989044853324843,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t11,32,24,0.75,sparse,7.0,2181311839,lsgrand_certified,2181311839.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,11,True,True,0.25166262363561387,strict_unseen_codeword_certificate,256,256,31,31,5,4,0,256,False,0.0026505429996177554,-18.337067121360633,12.0,21.333333333333332,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t11,32,24,0.75,sparse,7.0,2181311839,lsgrand_first_valid,2181311839.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,11,True,False,,first_valid_witness,12,12,31,6,1,1,0,12,False,0.0006473601097241044,-18.42444064401255,,,0.1935483870967742
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t11,32,24,0.75,sparse,7.0,2181311839,per_state_grand_sweep,2181311839.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,11,True,False,,best_fixed_state_codeword,6346,6346,31,31,19,14,0,6346,True,0.03292763198260218,-18.42444064401255,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t11,32,24,0.75,sparse,7.0,2181311839,plain_reliability_grand,2342761613.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,11,True,False,,first_valid_witness,726,726,1,1,1,1,0,726,False,0.004256915999576449,-33.076521760238094,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t11,32,24,0.75,sparse,7.0,2181311839,latent_osd_order2,2181311839.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,11,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,909,909,28179,False,0.2902958180056885,-18.335911575462394,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t12,32,24,0.75,sparse,7.0,1899563113,lsgrand_certified,1899563113.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,12,True,True,0.9342012379567066,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0009436989203095436,-9.477256555037513,7.0,9.142857142857142,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t12,32,24,0.75,sparse,7.0,1899563113,lsgrand_first_valid,1899563113.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,12,True,False,,first_valid_witness,7,7,31,6,1,1,0,7,False,0.000530887977220118,-9.477256555037513,,,0.1935483870967742
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t12,32,24,0.75,sparse,7.0,1899563113,per_state_grand_sweep,1899563113.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,12,True,False,,best_fixed_state_codeword,7507,7507,31,31,10,6,0,7507,True,0.038386713014915586,-9.477256555037513,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t12,32,24,0.75,sparse,7.0,1899563113,plain_reliability_grand,1883024444.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,12,True,False,,first_valid_witness,2340,2340,1,1,1,1,0,2340,False,0.01328350102994591,-31.580888676085944,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t12,32,24,0.75,sparse,7.0,1899563113,latent_osd_order2,1899563113.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,12,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,950,950,29450,False,0.29761707794386894,-9.476081960652287,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t13,32,24,0.75,sparse,7.0,2361068338,lsgrand_certified,2361068338.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,13,True,True,2.1955466661593555,strict_unseen_codeword_certificate,37,37,31,31,2,2,0,37,False,0.0009546870132908225,-5.384574911611814,6.0,6.166666666666667,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t13,32,24,0.75,sparse,7.0,2361068338,lsgrand_first_valid,2361068338.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,13,True,False,,first_valid_witness,6,6,31,6,1,1,0,6,False,0.0006110209506005049,-5.384574911611814,,,0.1935483870967742
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t13,32,24,0.75,sparse,7.0,2361068338,per_state_grand_sweep,2361068338.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,13,True,False,,best_fixed_state_codeword,6041,6041,31,31,18,15,0,6041,True,0.031123274005949497,-5.384574911611814,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t13,32,24,0.75,sparse,7.0,2361068338,plain_reliability_grand,2396827035.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,13,True,False,,first_valid_witness,7,7,1,1,1,1,0,7,False,7.313292007893324e-05,-8.709640057825254,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t13,32,24,0.75,sparse,7.0,2361068338,latent_osd_order2,2361068338.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,13,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,933,933,28923,False,0.29495991591829807,-5.3832326543427245,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t14,32,24,0.75,sparse,7.0,988983760,lsgrand_certified,2069616714.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,14,True,True,1.4816584316672419,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0010684470180422068,-9.882717290257727,1.0,64.0,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t14,32,24,0.75,sparse,7.0,988983760,lsgrand_first_valid,2069616714.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,14,True,False,,first_valid_witness,1,1,31,1,1,1,0,1,False,0.0006084060296416283,-9.882717290257727,,,0.03225806451612903
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t14,32,24,0.75,sparse,7.0,988983760,per_state_grand_sweep,2069616714.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,14,True,False,,best_fixed_state_codeword,5361,5361,31,31,23,20,0,5361,True,0.02866657602135092,-9.882717290257727,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t14,32,24,0.75,sparse,7.0,988983760,plain_reliability_grand,2069616714.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,14,True,False,,first_valid_witness,1,1,1,1,1,1,0,1,False,3.607699181884527e-05,-9.189570109697781,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t14,32,24,0.75,sparse,7.0,988983760,latent_osd_order2,2069616714.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,14,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,1023,1023,31713,False,0.3244292790768668,-9.882717137425361,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t15,32,24,0.75,sparse,7.0,402341966,lsgrand_certified,402341966.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,15,True,True,1.6843887606929098,strict_unseen_codeword_certificate,64,64,31,31,1,1,0,64,False,0.0009846249595284462,-9.362534816700746,7.0,9.142857142857142,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t15,32,24,0.75,sparse,7.0,402341966,lsgrand_first_valid,402341966.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,15,True,False,,first_valid_witness,7,7,31,7,1,1,0,7,False,0.0005805719411000609,-9.362534816700746,,,0.22580645161290322
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t15,32,24,0.75,sparse,7.0,402341966,per_state_grand_sweep,402341966.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,15,True,False,,best_fixed_state_codeword,6310,6310,31,31,17,16,0,6310,True,0.03241829003673047,-9.362534816700746,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t15,32,24,0.75,sparse,7.0,402341966,plain_reliability_grand,379721176.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,15,True,False,,first_valid_witness,116,116,1,1,1,1,0,116,False,0.000644395942799747,-21.033969758150775,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t15,32,24,0.75,sparse,7.0,402341966,latent_osd_order2,402341966.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,15,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,1008,1008,31248,False,0.3105439959326759,-9.362399219531287,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t16,32,24,0.75,sparse,7.0,1633836140,lsgrand_certified,1633836140.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,16,True,True,0.10169715443427663,strict_unseen_codeword_certificate,128,128,31,31,2,1,0,128,False,0.0015202719951048493,-14.206957256437967,8.0,16.0,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t16,32,24,0.75,sparse,7.0,1633836140,lsgrand_first_valid,1633836140.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,16,True,False,,first_valid_witness,8,8,31,5,1,1,0,8,False,0.0005818669451400638,-14.31911280925277,,,0.16129032258064516
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t16,32,24,0.75,sparse,7.0,1633836140,per_state_grand_sweep,1633836140.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,16,True,False,,best_fixed_state_codeword,5197,5197,31,31,23,18,0,5197,True,0.026420217007398605,-14.31911280925277,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t16,32,24,0.75,sparse,7.0,1633836140,plain_reliability_grand,1942288713.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,16,True,False,,first_valid_witness,467,467,1,1,1,1,0,467,False,0.0023871440207585692,-26.79488821404783,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t16,32,24,0.75,sparse,7.0,1633836140,latent_osd_order2,1633836140.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,16,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,933,933,28923,False,0.2888760870555416,-14.199974511452575,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t17,32,24,0.75,sparse,7.0,307568952,lsgrand_certified,307568952.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,17,True,True,0.7462323300291862,strict_unseen_codeword_certificate,117,117,31,31,3,2,0,117,False,0.0014769379049539566,-7.808531636218215,9.0,13.0,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t17,32,24,0.75,sparse,7.0,307568952,lsgrand_first_valid,307568952.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,17,True,False,,first_valid_witness,9,9,31,7,1,1,0,9,False,0.0005866930587217212,-7.925511192067766,,,0.22580645161290322
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t17,32,24,0.75,sparse,7.0,307568952,per_state_grand_sweep,307568952.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,17,True,False,,best_fixed_state_codeword,5698,5698,31,31,18,15,0,5698,True,0.029822234995663166,-7.925511192067766,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t17,32,24,0.75,sparse,7.0,307568952,plain_reliability_grand,312428385.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,17,True,False,,first_valid_witness,46,46,1,1,1,1,0,46,False,0.00030037807300686836,-13.641164478167159,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t17,32,24,0.75,sparse,7.0,307568952,latent_osd_order2,307568952.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,17,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,886,886,27466,False,0.28487533901352435,-7.808391946104121,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t18,32,24,0.75,sparse,7.0,1947679290,lsgrand_certified,1947679290.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,18,True,True,0.3449323500592847,strict_unseen_codeword_certificate,192,192,31,31,2,2,0,192,False,0.0018265660619363189,-9.178363323233457,39.0,4.923076923076923,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t18,32,24,0.75,sparse,7.0,1947679290,lsgrand_first_valid,1947679290.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,18,True,False,,first_valid_witness,39,39,31,31,1,1,0,39,False,0.0006686450215056539,-9.178363323233457,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t18,32,24,0.75,sparse,7.0,1947679290,per_state_grand_sweep,1947679290.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,18,True,False,,best_fixed_state_codeword,6859,6859,31,31,14,12,0,6859,True,0.03413469495717436,-9.178363323233457,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t18,32,24,0.75,sparse,7.0,1947679290,plain_reliability_grand,1988202399.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,18,True,False,,first_valid_witness,45,45,1,1,1,1,0,45,False,0.0002583509776741266,-13.62256696484215,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t18,32,24,0.75,sparse,7.0,1947679290,latent_osd_order2,1947679290.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_1,True,31,1,18,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,974,974,30194,False,0.30359015602152795,-9.177035459133526,,,0.5161290322580645
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t19,32,24,0.75,sparse,7.0,2941349437,lsgrand_certified,2941349437.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,19,True,True,0.08844689703129127,strict_unseen_codeword_certificate,85,85,31,31,2,2,0,85,False,0.0013057830510661006,-14.171763964088479,9.0,9.444444444444445,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t19,32,24,0.75,sparse,7.0,2941349437,lsgrand_first_valid,2941349437.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,19,True,False,,first_valid_witness,9,9,31,7,1,1,0,9,False,0.0006163180805742741,-14.171763964088479,,,0.22580645161290322
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t19,32,24,0.75,sparse,7.0,2941349437,per_state_grand_sweep,2941349437.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,19,True,False,,best_fixed_state_codeword,6047,6047,31,31,18,15,0,6047,True,0.031498403986915946,-14.171763964088479,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t19,32,24,0.75,sparse,7.0,2941349437,plain_reliability_grand,2866268267.0,False,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,19,True,False,,first_valid_witness,205,205,1,1,1,1,0,205,False,0.0011201980523765087,-26.420593166966178,,,1.0
performance,P32_SPARSE_EARLY,P32_SPARSE_EARLY_c1_t19,32,24,0.75,sparse,7.0,2941349437,latent_osd_order2,2941349437.0,True,1.0,0.5,0.2,0.0,0.0,slip_3_3,True,31,1,19,True,False,,best_complete_marginal_score_in_osd_list,0,0,31,16,1295,947,947,29357,False,0.29692579293623567,-14.171223990387581,,,0.5161290322580645
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t0,64,56,0.875,dense,7.0,9644649461690635733,lsgrand_certified,9.646416558915699e+18,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,0,True,True,0.0010881896658609946,strict_unseen_codeword_certificate,5632,5632,63,63,23,17,0,5632,False,0.0666463349480182,-22.755288462833104,77.0,73.14285714285714,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t0,64,56,0.875,dense,7.0,9644649461690635733,lsgrand_first_valid,9.644649461690636e+18,True,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,0,True,False,,first_valid_witness,29,29,63,12,1,1,0,29,False,0.001421147957444191,-22.803775186598703,,,0.19047619047619047
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t0,64,56,0.875,dense,7.0,9644649461690635733,per_state_grand_sweep,9.644649461690636e+18,True,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,0,True,False,,best_fixed_state_codeword,12094,12094,63,63,63,57,0,12094,False,0.06425466598011553,-22.803775186598703,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t0,64,56,0.875,dense,7.0,9644649461690635733,plain_reliability_grand,1.4258102577007542e+19,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,0,True,False,,first_valid_witness,166,166,1,1,1,1,0,166,False,0.0009440479334443808,-26.802025153374238,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t0,64,56,0.875,dense,7.0,9644649461690635733,latent_osd_order2,9.646416558915699e+18,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,0,True,False,,best_complete_marginal_score_in_osd_list,0,0,63,24,2607,2282,2282,143766,False,1.9210512039717287,-22.75524790381781,,,0.38095238095238093
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t1,64,56,0.875,dense,7.0,103672425360401695,lsgrand_certified,1.036724253604017e+17,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,1,True,True,0.2954533979879024,strict_unseen_codeword_certificate,417,417,63,63,3,3,0,417,False,0.003881407086737454,-16.16237961082102,18.0,23.166666666666668,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t1,64,56,0.875,dense,7.0,103672425360401695,lsgrand_first_valid,1.036724253604017e+17,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,1,True,False,,first_valid_witness,18,18,63,13,1,1,0,18,False,0.0011843600077554584,-16.16237961082102,,,0.20634920634920634
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t1,64,56,0.875,dense,7.0,103672425360401695,per_state_grand_sweep,1.036724253604017e+17,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,1,True,False,,best_fixed_state_codeword,17022,17022,63,63,60,53,0,17022,True,0.0823334640590474,-16.16237961082102,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t1,64,56,0.875,dense,7.0,103672425360401695,plain_reliability_grand,1.0526187930263947e+17,False,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,1,True,False,,first_valid_witness,45,45,1,1,1,1,0,45,False,0.0002982149599120021,-19.182135030055484,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t1,64,56,0.875,dense,7.0,103672425360401695,latent_osd_order2,1.036724253604017e+17,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,1,True,False,,best_complete_marginal_score_in_osd_list,0,0,63,24,2607,2282,2282,143766,False,1.7670219019055367,-16.16236659937898,,,0.38095238095238093
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t2,64,56,0.875,dense,7.0,14716857886384963498,lsgrand_certified,1.4716857886384964e+19,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,2,True,True,0.18978084962923347,strict_unseen_codeword_certificate,1024,1024,63,63,4,3,0,1024,False,0.008176625007763505,-15.932888586548902,27.0,37.925925925925924,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t2,64,56,0.875,dense,7.0,14716857886384963498,lsgrand_first_valid,1.4716857886384964e+19,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,2,True,False,,first_valid_witness,27,27,63,13,1,1,0,27,False,0.0012182070640847087,-16.23724914488264,,,0.20634920634920634
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t2,64,56,0.875,dense,7.0,14716857886384963498,per_state_grand_sweep,1.4716857886384964e+19,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,2,True,False,,best_fixed_state_codeword,22261,22261,63,63,53,49,0,22261,True,0.1073187330039218,-16.23724914488264,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t2,64,56,0.875,dense,7.0,14716857886384963498,plain_reliability_grand,1.470244283439377e+19,False,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,2,True,False,,first_valid_witness,180,180,1,1,1,1,0,180,False,0.0009706380078569055,-20.540557895331375,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t2,64,56,0.875,dense,7.0,14716857886384963498,latent_osd_order2,1.4716857886384964e+19,True,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,2,True,False,,best_complete_marginal_score_in_osd_list,0,0,63,24,2607,2186,2186,137718,False,1.9352718060836196,-15.932827424011036,,,0.38095238095238093
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t3,64,56,0.875,dense,7.0,301882884265958449,lsgrand_certified,3.048148390201273e+17,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,3,True,False,-0.008226954715887302,query_cap_before_certificate,50000,50000,63,63,207,184,0,50000,True,2.898593749036081,-33.3863014153757,422.0,118.48341232227489,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t3,64,56,0.875,dense,7.0,301882884265958449,lsgrand_first_valid,2.116835733119786e+18,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,3,True,False,,first_valid_witness,370,370,63,63,1,1,0,370,False,0.003465907066129148,-33.38883433523187,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t3,64,56,0.875,dense,7.0,301882884265958449,per_state_grand_sweep,2.116835733119786e+18,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,3,True,False,,best_fixed_state_codeword,14350,14350,63,63,56,49,0,14350,True,0.07585518399719149,-33.38883433523187,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t3,64,56,0.875,dense,7.0,301882884265958449,plain_reliability_grand,3.048134646305932e+17,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,3,True,False,,first_valid_witness,83,83,1,1,1,1,0,83,False,0.0005227450747042894,-33.072654060341776,,,1.0
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t3,64,56,0.875,dense,7.0,301882884265958449,latent_osd_order2,3.048148390201273e+17,False,1.0,0.5,0.2,0.0,0.0,slip_6_1,True,63,0,3,True,False,,best_complete_marginal_score_in_osd_list,0,0,63,24,2607,2392,2392,150696,False,1.9887867829529569,-33.38628721037327,,,0.38095238095238093
performance,P64_DENSE_EARLY,P64_DENSE_EARLY_c0_t4,64,56,0.875,dense,7.0,6219658606818820204,lsgrand_certified,6.221444351007064e+18,False,1.0,0.5,0.2,0.0,0.0,slip_6_3,True,63,0,4,True,True,0.0009870318527163136,strict_unseen_codeword_certificate,11840,11840,63,63,44,40,0,11840,False,0.20348230807576329,-24.10303488874447,337.0,35.13353115727003,1.0
